datetime,username,content,Sentimen
2022-07-26 00:42:42+00:00,kerikilll_,"susahnya nyari jasa yang bener bener totalitas ngasih pelayanan

eh tp gua sendiri jg bisnis modelnya kayak jd pihak ke  mungkin mereka jg merasakan hal yg sama",6
2022-12-30 22:22:55+00:00,Jocelynaomi,"gua kebalikannya di saat gua mau bales jasa itu malahan kena omel mak gua gini ""ya mamah itu gak perlu kayak gini cukup kamu sehat sama rajin solat aja mamah sama papah udah seneng""",5
2022-12-30 22:21:22+00:00,PTJASAMARGA,kawan jm bisa mendapatkan informasi terkait lalu lintas dan korporasi melalui situs resmi jasa marga yang terlampir di atas atau menghubungi one call center  untuk bantuan atau informasi di lapangan,5
2022-12-30 22:14:37+00:00,jqaehyun_,anin tebak kamu lagi cari jasa design ya sini langsung sama anin bisa graphic design dari logo poster feed ig dan banyaaaak lainnya  mau tanyatanya ataupun langsung order juga boleh chat anin di sini ya   zonauang,5
2022-12-30 22:10:21+00:00,lutfimove,jasa konsultan perencanaan pembangunan rumah susun dan fasum guntur polres garut ta  dec  trend  ronaldo tender lelang,5
2022-12-30 22:07:29+00:00,wibisonoys,"jabatan defacto tinggal  th  bln lagimasih harus nambah utang lagi  krn bayar  bunga hutang ln harus ngutang celaka  lagi yg penting bangun infrastrukstur ikn dll  berguna tidak utk rakyat itu bukan urusan saya  yg penting sdh ""sukses"" fee proyek pengadaan barang amp jasa",5
2022-12-30 22:05:14+00:00,lutfimove,jasa konsultansi perencanaan pembangunan mako batalyon d pelopor dan kantor kompi batalyon d pelopor dec  trend  ronaldo tender lelang,5
2022-12-30 22:05:00+00:00,Barisanco,transaksi berjalan current account mencakup transaksi yang yang tidak menimbulkan kewajiban pengembalian atau balas jasa di masa mendatang,6
2022-12-30 22:05:00+00:01,Barisanco,daripada bisnis jasa yang peluangnya ga jelas mending kerja kantoran aja,6
2022-12-30 22:05:14+00:00,lutfimove,paling ga suka sama iklan layanan jasa yang meninggikan harga seolah pelayanan udah terbaik padahal nyatantanya ga memuaskan sama sekali,6
2022-12-30 21:58:29+00:00,wibisonoys,"jabatan defacto tinggal  th  bln lagimasih harus nambah utang lagi  krn bayar  bunga hutang ln harus ngutang celaks  lagi yg penting bangun infrastrukstur ikn dll  berguna tidak utk rakyat itu bukan urusan saya  yg penting sdh ""sukses"" fee proyek pengadaan barang amp jasa",5
2022-12-30 21:45:53+00:00,Sarjana25953571,ibarat pemasukan  jt maunya beli bmw dgn ngutang pdhal sigra sdh ckp akibatnya bgni sbgian subsidi dipangkas dn dinaikan brg amp jasa strategis,5
2022-12-30 21:44:48+00:00,Damyeon,ya ok baik pak ketu  trimakasih sudah pimpin negeri fireworks  jasajasamu akan kukenang selalu,5
2022-12-30 21:44:41+00:00,jqaehyun_,anin tebak kamu lagi cari jasa design ya sini langsung sama anin bisa graphic design dari logo poster feed ig dan banyaaaak lainnya  mau tanyatanya ataupun langsung order juga boleh chat anin di sini ya   zonauang,5
2022-12-30 21:39:21+00:01,JasaBBM_,jaman sekarang banyak banget scam bisnis jasa yang merugikan,6
2022-12-30 21:39:21+00:00,JasaBBM_,jasa tambah kontak dan jual jim smart cocok untuk ol shop pin bec iklanceloteh,6
2022-12-30 21:39:21+00:01,JasaBBM_,gue pernah kena tipu jasa online design yang udah gue bayar tapi malah ga ada respon sampe sekarang,6
2022-12-30 21:39:21+00:02,JasaBBM_,bisnis jasa sekarang tambah gajelas jasa yang ditawarin makin ga ngotak,6
2022-12-30 21:15:39+00:00,iambehokky,web design murah  jasa pembuatan website di denpasar  bali baliwebdesign iambehokky webdesignbali,5
2022-12-30 21:15:14+00:00,lutfimove,belanja jasa tenaga administrasi tenaga bantuan s analis data dan informasi pada subkegiatan fas dec  trend  pele tender lelang,5
2022-12-30 21:12:09+00:00,bercandayagesya,dia tau indonesia orgnya gak enakkan wkwkwkwkwkkwkw pemimpin di indo banyak yg kena kasus besar tp di tutupin kok dulu dulu krn dia ada jasa besar di indo tp masalahnya sambo ga berada di zaman itu lg,6
2022-12-30 21:09:33+00:00,bdgkontraktor,"bdgkontraktor 'bandung property management' menawarkan jasa pembangunanrenofasi rumahrukokantordll moto kami ""mewujudkan impian anda""",6
2022-12-30 21:15:14+00:00,lutfimove,udah sering banget dikecewain sama produk produk jasa dalam negeri yang pelayanannya kurang banget,6
2022-12-30 21:06:50+00:00,PTJASAMARGA,kawan jm bisa mendapatkan informasi terkait lalu lintas dan korporasi melalui situs resmi jasa marga yang terlampir di atas atau menghubungi one call center  untuk bantuan atau informasi di lapangan,5
2022-12-30 21:05:13+00:00,lutfimove,belanja jasa tenaga administrasi pengadministrasi umum dec  trend  pele tender lelang,5
2022-12-30 21:03:17+00:00,artikata_hm,distribusi suatu proses penyampaian barang dan jasa dari produsen kepada konsumen,5
2022-12-30 21:03:17+00:01,artikata_hm,bisnis jasa tu yang apling penting kepuasan pealnggan kalo dah mengecewakan gini mau apa lagi yang diunggulin,6
2022-12-30 21:03:17+00:02,artikata_hm,sumpah ya gue kecewa banget sama jasa penjahit yang buat baju ga sesuai design kalo ga bisa ngomong kek dari awal,6
2022-12-30 21:03:17+00:00,artikata_hm,pemerintah harusnya meningkatkan jasa pelayanan untuk raknyanya bukan malah korupsi ,6
2022-12-30 20:55:21+00:00,lutfimove,belanja jasa tenaga administrasi pengelola monitoring dan evaluasi dec  trend  pele tender lelang,5
2022-12-30 20:52:47+00:00,hanxzel,"kalo ada yang butuh jasa buat daftar isi otomatis  penomoran halaman skripsiartikelmakalahlaporanessay langsung wa aja 

zonauang zonacuan zonabu jasatugas jokitugaskuliah",5
2022-12-30 20:52:47+00:01,hanxzel,jaman sekarang ada ga sih bisnis jasa yang bener bener memperlakukan pelanggan sebagai raja perasaan dari kemarin dikecewain mulu gue,6
2022-12-30 20:52:47+00:02,hanxzel,gue paling ga suka jasa pengiriman barang yang ga tanggung jawab sama paketnya udah tiga kali paket gue sampe rumah penyok penyok,6
2022-12-30 20:50:22+00:00,lutfimove,"belanja jasa tenaga pendidikan  jasa tenaga pendidikan  gpk di sekolah negeri   ltspan class""ba dec  trend  thailand tender lelang",5
2022-12-30 20:49:16+00:00,magerteyvat,yang quest nya menumpuk sini mampir ada jasa joki quest open soon hehe terutama yang ga punya ayang gtlt,5
2022-12-30 20:49:16+00:00,magerteyvat,emang ga bahaya ta buka jasa joki ngerjain tugas padahal hasilnya belum terpercaya,6
2022-12-30 20:49:16+00:00,magerteyvat,sumpah ya nyebelin banget jasa joki tugas yang ngerjainnya asal asalan kita udah percaya tapi hasilnya mengecewakan,6
2022-12-30 20:36:16+00:00,mosyandesign,jasa design kredibel mosyandesign jawabannya  logo perusahaan  video company profile  spanduk  poster  baliho  flyer  mosyandesign,5
2022-12-30 20:36:16+00:00,mosyandesign,padahal banyak banget cabang usaha jasa yang bisa dikembangin tapi kenapasih harus buka jasa joki yang ga berkah itu,6
2022-12-30 20:35:00+00:00,coklatosssss,apa aku buka jasa curhat aja ya biar ga sepi bgt idup ku trus keknya juga sangat cocok buat aku yg suka dengerin cerita org,5
2022-12-30 20:31:40+00:00,TidarSejahtera,butuh jasa cleaning service di batam pt sarana tidar sejahtera siap memenuhi permintaan anda hub kami  telp   stsclean,5
2022-12-30 20:31:16+00:00,baliwebdesignr,jasa web murah paket domain dan hosting jasa desain grafis jasa iklan facebook jasa iklan google,5
2022-12-30 20:31:16+00:00,baliwebdesignr,hahhahha ga lagi deh gue kemakan omongan sales jasa yang hasilnya ga jelas gitu,6
2022-12-30 20:14:31+00:00,jqaehyun_,anin tebak kamu lagi cari jasa design ya sini langsung sama anin bisa graphic design dari logo poster feed ig dan banyaaaak lainnya  mau tanyatanya ataupun langsung order juga boleh chat anin di sini ya   zonauang,5
2022-12-30 20:10:38+00:00,iambehokky,bali web design  jasa pembuatan website desain grafis jasa iklan facebook jasa iklan google baliwebdesign jasaseobali baliseo,5
2022-12-30 20:10:38+00:00,iambehokky,buka jasa design web murah tapi hasilnya mengecewakan mana jadinya lama lagi,6
2022-12-30 20:09:15+00:00,aml3_jo,"jasa besar dm bagi bangsa ini adl menunjukkan bahwa kepolisian kota serang diisi manusia yg tidak pandai begitu pula dengan kejaksaan negeri nya 
selamat hari ibu untuk nikita mirzani
godbless you",5
2022-12-30 20:08:58+00:00,PTJASAMARGA,kawan jm bisa mendapatkan informasi terkait lalu lintas dan korporasi melalui situs resmi jasa marga yang terlampir di atas atau menghubungi one call center  untuk bantuan atau informasi di lapangan,5
2022-12-30 20:06:08+00:00,Ozha_Artwork,jasa lukis foto digital dengan harga murah cocok untuk kado aniversary atau hadiah lainnya atau untuk pribadicotoh di ava,5
2022-12-30 20:06:08+00:00,Ozha_Artwork,butuh banget jasa online marketing yang bisa fast respond dari kemarin dapat yang slowrespond dan mengecewakan terus,6
2022-12-30 19:47:53+00:00,bosek28,klo kerja bagian jasa ya pasti yg dicari gudluking,6
2022-12-30 19:19:58+00:00,PTJASAMARGA,kawan jm bisa mendapatkan informasi terkait lalu lintas dan korporasi melalui situs resmi jasa marga yang terlampir di atas atau menghubungi one call center  untuk bantuan atau informasi di lapangan,5
2022-12-30 19:12:29+00:00,AccUnsuspended,menerima jasa unsuspend akun twittermu minat hubungi cp   responaffast responmentionslow respon,5
2022-12-30 19:12:29+00:00,AccUnsuspended,lebih percaya jasa tambah follower ig dari pada tambah subcriber yang ternyata scam,6
2022-12-30 19:12:29+00:00,AccUnsuspended,udah coba hubungin jasa buat balikin akun ig ku tapi hasilnya tetep gabisa mana udah bayar mahal lagi,6
2022-12-30 19:06:06+00:00,jiwagroup,jasa setting bot twitter otomatis like retweet tweet untuk promosi kampanye jualan biar eksis dll mau kontak di bio,5
2022-12-30 19:05:09+00:00,adyvkaali,"kayaknya setiap kakak rumah ke kamar udah ketebak mau ngomong apa ""dyv boleh tolong urut tak""

apa ak buka jasa urut aja yh",6
2022-12-30 19:00:35+00:00,Promote_BcBBM,jasa bc pin bbm ke  contact cocok untuk olshop anda hanya rb pinbaa   iklanok dfreeads iklan_rt kirimiklan,5
2022-12-30 19:00:35+00:00,Promote_BcBBM,jasa iklan gratis tu beneran gratis ga sih apa Cuma iklan doang tapi gaada feedbacknya,6
2022-12-30 18:51:31+00:00,djualfollowers_,kami melayani jasa tambah follower view  comment instagram cocok buat akun pribadi amp olshop cp di bio,5
2022-12-30 18:51:07+00:00,mahasiswacoret,"jasa sewa motor di malang  ada di stasiun malang  ada di bandara malang  ada di hati kamu  paling populer   
ig  
colek mlg_rentalmotor",5
2022-12-30 18:50:21+00:00,lutfimove,belanja jasa tenaga teknis pertanian dan pangan jasa lainnya kegiatan rumah potong dan pengepakan da dec  trend  bigmouth tender lelang,5
2022-12-30 18:46:54+00:00,Dimas51186859,"syukur alhamdulillah tadi siang ada yg pesan jasa pijat tp tiba"" di kencel dalam hati saya ini bukan rejeki ku tp pas sore ada costumer yg pijat kerokan amp alhamdulillah mlm ini ada lg costumer yg pijat full body allah benar"" adil jika kita bisa bersabar",5
2022-12-30 18:45:23+00:00,lutfimove,"penyedia jasa kegiatan administrasi pemerintah lainnya  ltspan class""badge badgewarning""gtpengadaa dec  trend  bigmouth tender lelang",5
2022-12-30 18:39:22+00:00,JasaBBM_,jasa bc dapat invite mulai  cuman rb cocok untuk ol shop pin  cumiklan jatengiklan kicaupromo,5
2022-12-30 18:39:22+00:00,JasaBBM_,ku kira pelayanan jasa marga di tol bisa lebih baik ternyata sama aja mengecewakan,6
2022-12-30 18:34:37+00:00,sachi_mmy,mirisnya emang masih ada juga ortu yg nganggep anak itu investasi disekolahin tinggi dgn harapan bisa balas jasa dgn materi padahal buat lahir ke dunia juga bukan keputusan si anak sabar aja de kalo masih punya ortu kyk gini semoga ortunya diberi hidayah,6
2022-12-30 18:31:19+00:00,hanidasoloweb,griya solo web adalah layanan jasa pembuatan website dengan harga trjngkau   soloraya indonesia desainwebsite,5
2022-12-30 18:30:35+00:00,Promote_BcBBM,jasa promote bbm dengan contact  hanya rb cocok untuk olshop  bisnis anda pinbaa   apaajaiklan iklanbekasi,5
2022-12-30 18:25:13+00:00,kkuromii_,punya modal di  gue bakal bikin usaha jasa yang bakal dibutuhin banyak orang kayak foto copy an maybe terus naik jadi ibu kos yang ngurusin kosannya anak kuliahan wkwkwkwk beranibuatperubahan lebihberarti,5
2022-12-30 18:24:16+00:00,Kuelidahkucing,"as a daughter from architecture mom ada bbrp pegangan yg anak arsi perlu punya buat nyari cuan  relasi selain ordal terutama kenalan yg berduit krn org berduit doang yg bikinrenov rumah nyewa jasa arsi org menengah mah pake mandortukang
 karya atau project",6
2022-12-30 18:23:03+00:00,PTJASAMARGA,kawan jm bisa mendapatkan informasi terkait lalu lintas dan korporasi melalui situs resmi jasa marga yang terlampir di atas atau menghubungi one call center  untuk bantuan atau informasi di lapangan,5
2022-12-30 18:22:25+00:00,RosSandi8,anjing simita tapi udah kuduga bakal gini plislah kapan si jasa tenang dan bahagia gk usah lama deh si mita idupnya,6
2022-12-30 18:20:55+00:00,WonderLady__,hmmuny k banai hui chai par itani payari caption likhiyes alhumdullah he is so nice souli am lucky one k ahamd jasa partner mujy mila,5
2022-12-30 18:20:55+00:00,WonderLady__,modal usaha jasa harus siap capek sih soalnya kalo dikerjain sendiri cuaapeek poll mana hasilnya ga seberapa,6
2022-12-30 18:14:36+00:00,jqaehyun_,anin tebak kamu lagi cari jasa design ya sini langsung sama anin bisa graphic design dari logo poster feed ig dan banyaaaak lainnya  mau tanyatanya ataupun langsung order juga boleh chat anin di sini ya   zonauang,5
2022-12-30 18:10:21+00:00,lutfimove,belanja jasa tenaga teknis pertanian dan pangan jasa lainnya pembesaran ikan air tawar di kolam  dec  trend  morgan tender lelang,5
2022-12-30 18:10:21+00:00,lutfimove,harus sabar sabar sih pelaku usaha jasa yang ga dihargai sama pelanggan nya,6
2022-12-30 18:10:21+00:00,lutfimove,kalo lo ga kuat sama cacian pelanggan gausah deh buka usaha jasa ga kuat mental broo,6
2022-12-30 18:01:07+00:00,panelstoreapps,ready kak jasa tambah subscribers likes views shares dan comments buat aplikasi youtube nya silahkan dm for order,5
2022-12-30 18:01:06+00:00,itsmehan__,jasa tulis tangan ketik di word buat ppt input data excel buat daftar isi otomatis dll sabi juga kakk cus langsung dm,5
2022-12-30 18:01:06+00:00,itsmehan__,sejak kapan usaha jasa bisa gamapang survive dengan mudah harus kuat mental broo,6
2022-12-30 18:00:07+00:00,sixourc,"hallo aku open jasa edit poster mindmap ppt feeds infografis twibbon brosur banner dan lainlainpengerjaan bisa mepet deadline juga lohhh harga terjangkau 

testi pricelist dan wa cek",5
2022-12-30 17:55:29+00:00,billfaqih11,"dan saat itu simulut lemes  jd jurkam jokowijk yg menyerang prabowo dgn prontal dan imbalannya jd mendikbud tp sayang anies gak bisa bekerja 
anies jd gub dki jasa dari jk dan prabowo   prabowo nyapres",5
2022-12-30 17:55:29+00:00,billfaqih11,capek banget jujur ngejalanin usaha jasa dirumah sendiri yang hasilnya ga seberapa,6
2022-12-30 17:49:04+00:00,Elfatih19___,penipu jasa hack ini ganti lagi username jadi  orang di balik akun ini namanya abdullah azzam keluarganya semua ada di papua profesi dia tukang ngecat motor emang dari keluarga kurang mampu mangkanya nipu hayoloh km  udah jadi korbannya si azzam belom,6
2022-12-30 17:46:33+00:00,enggalberes,"alhamdulillah sd saat ini masih bisa makan dan bertahan karena kasih sayang allah dan rezeki lewat customer yang udah pakai jasa aku buat bantu kerjain tugasnya

makasih banyak buat kalian yang udah percaya sama aku buat bantu tugaskuisuaslain²",5
2022-12-30 17:45:55+00:00,Infam24405303Mr,ugach nehmi sarkhi radgani naka lavat basu pehli bullet train maharashtra la milali samruddhi mahamarg dmic coastal road mumbai trans harbor link nmia ya saglanmadhe kendra sarkar cha mottha hat ahe ashech prakalp dakshin bharatat pan sapadtil jasa isro cha navin spaceport,5
2022-12-30 17:45:55+00:00,Infam24405303Mr,dimana bisa dapet partner buat buka usaha jasa yang jujur dari kemarin kena tipu mulu gue,6
2022-12-30 17:44:22+00:00,mamavanenbas,"penghargaan ini  bukti  secara konsisten menyediakan ragam produk dan jasa transaksi sbn baik di pasar perdana maupun di pasar sekunder yang ditujukan untuk nasabah perorangan dan institusi baik bank maupun non bank
terima kasih untuk nasabah setia",5
2022-12-30 17:41:07+00:00,happygoreadin,aku open jasa rapihrapihin skripsijurnal atau apapun sesuai panduan yg dikasih khalaman buat daftar isi daftar gambar daftar tabel khlmn udahh biasa nerimaa jasa ini yaa gais open x jam kalo dm nyaa belom dibales bisa langsung mention aja yaa buat yg urgent,5
2022-12-30 17:41:07+00:00,happygoreadin,semoga aja jasa joki skripsi gue kali ini dapat dipercaya ga kaya kemarin yang udah gue bayar malah kabur,6
2022-12-30 17:36:47+00:00,septiyo_21,webdesign promo iklan jasa pembuatan website profesiona dngn harga terjangkau di  wa  septiyo_ wow_iklan palinglaris iklanrt apaajaiklan,5
2022-12-30 17:30:35+00:00,prasarprasarpa,ngeri bayangin ada org yang promosi jasa pemakaman di rumahmu dikasih diskon lagi wkwk,6
2022-12-30 17:24:53+00:00,BotOFClans,kami menjual software bot yang digunakan para jasa joki clash of clans  kalian tinggal menjalankan software nya maka coc kalian akan farming dan battle secara otomatis sesuai keinginan kalian gt minat  gt cek bio gt pesan sekarang,5
2022-12-30 17:24:53+00:00,BotOFClans,wkwkwkwk banyak banget yang kena tipu jasa war tiket bodong gue sih ketawa aja,6
