datetime,username,content,Sentimen,clean_teks
2022-12-30 08:31:39+00:00,indozonemedia,tiga rekomendasi kuliner pemalang yang terkenal salah satunya bikin presiden sby ketagihan zcreators,3,rekomendasi kuliner malang kenal salah satu bikin presiden sby tagih zcreators 
2022-12-30 08:31:30+00:00,catchplayplusID,"film tentang bisnis kuliner ternyata menyimpan banyak cerita unik apalagi melihat latar belakang pelakunya mulai dari koki beneran koki korban phk hingga polisi menyamar seru amp asyik diikuti

kita cek yuk ada apa aja sih 

catchplayplus koreanmovie extremejob chef",3,film bisnis kuliner simpan cerita unik latar laku koki beneran koki korban polisi samar seru amp asyik ikut cek yuk sih catchplayplus koreanmovie extremejob chef 
2022-12-30 08:31:30+00:00,catchplayplusID,kali kali arus cobadeh kulineran di india yang katanya cara buatnya menjijikkan,4,kali kali arus cobadeh kuliner india buat jijik 
2022-12-30 08:22:38+00:00,GondangrejoKRA,"wisata kuliner malam paling viral di bandung penawar lapar saat rayakan tahun baru harga termurah   
gondangrejo karanganyar",3,wisata kuliner malam viral bandung tawar lapar raya harga murah gondangrejo karanganyar 
2022-12-30 08:18:02+00:00,aboutmalangcom,toko sentra keripik tempe yang enak di malang raya referensi oleholeh wisata kuliner saat liburan sekolah,3,toko sentra keripik tempe enak malang raya referensi oleholeh wisata kuliner libur sekolah 
2022-12-30 08:17:18+00:00,iwooahyou,"boss mending lu buka channel mukbang aja deh menjajah kuliner ternyata kabur kaburannya wkwkwk

but ksy """""" tiati ya bangg duh serem amat kerjaan lu",4,boss mending buka channel mukbang deh jajah kuliner kabur kabur wkwkwk but ksy tiati ya bangg duh rem kerja 
2022-12-30 08:18:02+00:00,aboutmalangcom,aku pernah sekali kulineran di tanah abang tapi menurutku rasanya ga ada yang enak,4,kuliner tanah abang turut enak 
2022-12-30 08:09:09+00:00,natsarlebaran,cirebon kota udang bangunan stasiun masih arsitektur zaman belanda sangat khas dengan kuliner empal gentong ayonaikkereta kai yuk follow akun  dapat info seputar dunia perkeretaapian,3,cirebon kota udang bangun stasiun arsitektur zaman belanda khas kuliner empal gentong ayonaikkereta kai yuk follow akun informasi putar dunia kereta api 
2022-12-30 08:08:19+00:00,LapasSmile,"menurut hendriwan ""wisata kuliner dulango tersebut didirikan sebagai bentuk upaya peningkatan ekonomi daerah dan juga dapat menjadi salah satu pilihan dalam menikmati waktu luang bagi masyarakat"" tuturnya

kemenkumham gorontalo
heni susila wardoyo",3,hendriwan wisata kuliner dulango diri bentuk upaya tingkat ekonomi daerah salah pilih nikmat luang masyarakat menteri hukum hak asasi manusia gorontalo heni susila wardoyo 
2022-12-30 08:08:18+00:00,LapasSmile,"wisata kuliner dulango merupakan wisata yang baru diresmikan yang berlokasi di desa pentadu barat kecamatan tilamuta wisata kuliner tersebut diresmikan langsung oleh pj bupati boalemo hendriwan

kemenkumham gorontalo
heni susila wardoyo",3,wisata kuliner dulango wisata resmi lokasi desa pentadu barat camat tilamuta wisata kuliner resmi langsung pj bupati boalemo hendriwan menteri hukum hak asasi manusia gorontalo heni susila wardoyo 
2022-12-30 08:08:18+00:00,LapasSmile,wisata kuliner tuh kebanyakan harganya ngga sebanding dengan rasanya harganya terlalu mahal,4,wisata kuliner tuh banyak harga banding harga mahal 
2022-12-30 08:08:18+00:00,LapasSmile,murah sih kulineran disana tapi rasanya kureng banget,4,murah sih kuliner sana reng banget 
2022-12-30 08:08:18+00:00,LapasSmile,coba deh kulineran di pasar gedhe solo katanya dawetnya enak tapi hati hati bisa sakit perut hahahhaha,4,coba deh kuliner pasar gedhe solo dawet enak hati hati sakit perut hahahhaha 
2022-12-30 08:00:53+00:00,JatenKRA,"wisata kuliner malam paling viral di bandung penawar lapar saat rayakan tahun baru harga termurah   
jaten karanganyar",3,wisata kuliner malam viral bandung tawar lapar raya harga murah jaten karanganyar 
2022-12-30 08:00:16+00:00,VeritasArdentur,"kuliner indonesia kekinian itu akarnya dari fakta bahwa kita penghasil sawit

yutuber asing yg memuji ayam goreng indo nggak sadar ini",3,kuliner indonesia kini akar fakta hasil sawit yutuber asing puji ayam goreng indonesia sadar 
2022-12-30 08:00:16+00:00,VeritasArdentur,kulineran disini Cuma lama nunggu makanan dateng lama polll,4,kuliner nunggu makan polll 
2022-12-30 07:56:48+00:00,youthanda,menyusuri jl dhoho berhenti di soto podjok konon katanya salah satu kuliner legendaris cukup ramai dengan desain warung yang klasik ciri khas lain ada suara gebrakan botol kecap tiap beberapa menit untuk rasa cukup light cocok silakeun tandamakan kediri,3,susur jalan dhoho henti soto podjok konon salah kuliner legendaris ramai desain warung klasik ciri khas suara gebrak botol kecap menit light cocok silakeun tandamakan diri 
2022-12-30 07:54:17+00:00,utami_17,"gegara nyimak thread ini siang langsung meluncur ke tkp rekomendasi kuliner yang menyenangkan thanks ya kak

dendeng batokoknya enak bangetttt",3,gegara simak thread siang langsung luncur jadi perkara rekomendasi kuliner senang terima kasih ya kak dendeng batokoknya enak bangetttt 
2022-12-30 07:54:17+00:00,utami_17,bisnis kuliner itu untung untungan juga pas pas kurang untung bisa rugi bandar,4,bisnis kuliner untung untung pas pas untung rugi bandar 
2022-12-30 07:37:46+00:00,urfriendlydino,gaes aku akhirnya cobain bisnis kuliner kecilan system nya masih by po sih doain ya biar lancar makasih,3,gaes cobain bisnis kuliner kecil system nya by po sih doa ya biar lancar terima kasih 
2022-12-30 06:58:08+00:00,benny69747761,kuliner ikutan mudik orang tua  pagi siang nasi penggel  sop pak amat  sate ambal  malam  soto ketupat lupa namanya  sate laler alun  bakmi jawa timur gereja,3,kuliner ikut mudik orang tua pagi siang nasi gel sop sate ambal malam soto ketupat lupa nama sate laler alun bakmi jawa timur gereja 
2022-12-30 06:47:30+00:00,betanews_id,bisnis pakaian anak sepi indira temukan peluang usaha kuliner ceker yang hasilnya menggiurkan,3,bisnis pakai anak sepi indira temu peluang usaha kuliner ceker hasil giur 
2022-12-30 06:47:30+00:00,betanews_id,niatnya mau klineran tapi batal karena baru coba satu makanan udah sakit perut,4,niat klineran batal coba makan sakit perut 
2022-12-30 06:42:29+00:00,hapsaridestiana,emang paling bener libur taun baruan di jogja tu kuliner di daerah atas atas ajago food is the best choice kok,3,emang bener libur baru jogja kuliner daerah ajago food is the best choice 
2022-12-30 06:41:04+00:00,pikoprabu,kuliner mah tos seueur bpk dibdg anu urgent mah keamananbaik kota atw wargana mau sampai brp orangnyawa lg yg jd korban,3,kuliner mah tos seueur dibdg anu urgent mah keamananbaik kota wargana orangnyawa korban 
2022-12-30 06:32:31+00:00,mycity_view,"cityzen ada yang berencana keliling jakarta jika iya jangan lupa untuk mencicipi beragam kuliner legendaris termasuk roti dan ice cream
roti icecream kulinerlegendaris mycityview",3,cityzen rencana keliling jakarta iya lupa cicip ragam kuliner legendaris roti ice cream roti icecream kulinerlegendaris mycityview 
2022-12-30 06:10:10+00:00,InvesJamurJabon,ayo warga bekasi mampir ke jlra kartini no depan masjid elmuwahhidin ada jajanan martabak joeragan kuliner khas bandung yg ajiiib,3,ayo warga bekas mampir jlra kartini nomor masjid elmuwahhidin jajan martabak joeragan kuliner khas bandung ajiiib 
2022-12-30 06:10:10+00:00,InvesJamurJabon,bisnis kuliner harus pintar car tempat yang strategis biar ga rugi,4,bisnis kuliner pintar car strategis biar rugi 
2022-12-30 06:04:04+00:00,LionStarPlastic,"piring plastik dengan anyaman bambu pasti cocok untuk kamu yang usaha kuliner atau acara hajatan seperti lionstar t bamboo plate xxmm

selain lebih awet piring ini mudah dicuci punya  pilihan warna menarik pasti bikin makananmu menjadi lebih unik",3,piring plastik anyam bambu cocok usaha kuliner acara hajat lionstar t bamboo plate xxmm awet piring mudah cuci pilih warna tarik bikin makan unik 
2022-12-30 05:57:27+00:00,sang_wali91,yang jadi masalah itu orang cuman ngasih rekomendasi kuliner tapi dibalesdiquote dgn twit kaya gini,4,orang rekomendasi kuliner dibalesdiquote tweet kaya 
2022-12-30 05:49:11+00:00,fadlidzon,di era presiden jokowi jalan tol transjawa tersambung sepanjang  km jalannya mulus pemandangannya indah gunung sawah desadesa simpang susun jembatan kuliner lokal di rest area bersamajokowi indonesiamaju,3,era presiden jokowi jalan tol transjawa sambung jalan mulus pandang indah gunung sawah desadesa simpang susun jembatan kuliner lokal rest area bersamajokowi indonesiamaju 
2022-12-30 05:41:59+00:00,chilcheol,haii moots ada kah yg tinggal di semarang  kalo ada boleh dong infoin tempat wisata dan kuliner bagus disemarang,3,hai moots kah tinggal semarang infoin wisata kuliner bagus disemarang 
2022-12-30 05:36:13+00:00,rumahwebtweet,"apasih rahasia bisnis sukses sampai bisa terkenal dan mendatangkan banyak cuan

berikut strategi bisnis kuliner yang orang rumah rangkum dari berbagai usaha makanan dan minuman di indonesia untuk dapat kamu terapkan di produkmu

thinkbig growbigger rumahweb",3,apasih rahasia bisnis sukses kenal cuan strategi bisnis kuliner orang rumah rangkum usaha makan minum indonesia terap produk thinkbig growbigger rumahweb 
2022-12-30 05:36:13+00:00,rumahwebtweet,ngga yakin kalo kulineran disini soalnya kebersihan  bahan bakunya kurang dapat dipercaya,4,kuliner bersih bahan baku percaya 
2022-12-30 05:18:37+00:00,TRIBUNTravel,"tempat makan siang enak di cilacap tawarkan sejumlah kuliner legendaris dan populer
 
 via",3,makan siang enak cilacap tawar kuliner legendaris populer via 
2022-12-30 05:13:18+00:00,RumaJamurBDG,para pemburu kuliner khas bandung wajib mencoba camilan terbaru kamimoyster dari olahan jamur tiram segar sehat yummy n kranchy,3,buru kuliner khas bandung wajib coba camil baru kamimoyster olah jamur tiram segar sehat yummy n kranchy 
2022-12-30 05:08:14+00:00,KlikPositif,omzet kuliner legend ini meningkat selama pedati naik  persen,3,omzet kuliner legend tingkat pedati persen 
2022-12-30 04:53:45+00:00,mas_prasetiyo,keistimewaan kuliner indonesia tidak hanya daun pisang om daun jati daun pesor pun demikian sering dijadikan kemasan makanan dan membuat aroma makanan lebih menggugah selera kalau di eropaamerikajepang daun pisang ini dijual dgn harga mahal banget di indonesia melimpah,3,istimewa kuliner indonesia daun pisang om daun jati daun pesor jadi kemas makan aroma makan gugah selera eropaamerikajepang daun pisang jual harga mahal banget indonesia limpah 
2022-12-30 04:37:59+00:00,pabl00____,both ya soalnya gue suka dua dua nya  yaa sebagai penduduk semarang tapi utk kuliner i prefer solo  jogja pricey ajg,3,both ya suka nya yaa duduk semarang kuliner i prefer solo jogja pricey ajg 
2022-12-30 04:21:07+00:00,araaaaarin,"nasi nasi apa yg ga pernah mandiri seumur hidupnya edisi kuliner kota madiun 

yg jawab bener dikasih saldo gopay k untuk  pemenang menjawab tercepat dan benar",3,nasi nasi mandiri umur hidup edisi kuliner kota madiun bener kasih saldo gopay k menang cepat 
2022-12-30 04:03:05+00:00,du4hati,sama walaupun kuliner jadi mahal mumpung ada wisatawan,4,kuliner mahal mumpung wisatawan 
2022-12-30 02:59:16+00:00,shabiiiiii_,indonesianisasi kuliner kita mang gila sih gilak  plis liat ini makananmuuuu digeprek wkwkwkkw,4,indonesianisasi kuliner mang gila sih gila mohon lihat makananmuuuu digeprek wkwkwkkw 
2022-12-30 02:26:38+00:00,aardwi15,kuliner indonesia sebentar lagi akan di jajah,4,kuliner indonesia bentar jajah 
2022-12-30 00:38:11+00:00,Fitri_Greens,"kirain ini aplikasi jualan fashion trnyt aplikasi content creator bnyk video fashion makeup kuliner rumah tangga hewan

harusnya nama aplikasinya lime warnanya ijo keren dah min",4,kirain aplikasi jual fashion aplikasi isi creator video fashion makeup kuliner rumah tangga hewan nama aplikasi lime warna hijau keren min 
2022-12-30 00:31:47+00:00,TerasTimur,mending kuliner  cekrek  upload kuncup di instagram daripada celup nggak kenyang,4,mending kuliner cekrek upload kuncup instagram celup kenyang 
2022-12-29 23:31:47+00:00,khoirummawarti,salah mbak nourm yaman kuliner namanya wkwkwk lupa saking lamanya wajibun wajib kalo ke ampel,4,salah mbak nourm yaman kuliner nama wkwkwk lupa saking wajibun wajib ampel 
2022-12-29 20:15:56+00:00,FacktaWaw,tahukah anda kuliner orang sunda jawa barat sebanyak  persennya berbahan tumbuhtumbuhan natgeo,4,tahu kuliner orang sunda jawa barat persen bahan tumbuhtumbuhan natgeo 
2022-12-29 15:33:39+00:00,cukkadama,"and finally rumah om yono menutup smua kuliner gratis untuk hari ini _ hahhaha""",4,and rumah om yono tutup kuliner gratis _ hahhaha 
2022-12-29 15:02:51+00:00,20detik,kuliner ekstrem berbagai menu olahan biawak pamekasan,4,kuliner ekstrem menu olah biawak pamekasan 
2022-12-30 23:58:25+00:00,harianjogja,promosi iklankan produk twitter grup event undangan jasa lowongan kerja fast response  harga mulai   bulan full,5,promosi iklan produk twitter grup acara undang jasa lowong kerja fast response harga full 
2022-12-30 23:53:07+00:00,tempodotco,ada jasa porter gratis di stasiun pasar senen selama libur natal dan tahun baru  tempometro,5,jasa porter gratis stasiun pasar senin libur natal tempometro 
2022-12-30 23:51:52+00:00,gladenkim,kata mama nggak papa yang penting khae senengseneng di sana  hatihati jalannya nanti kalau keberatan bawa belanjaannya minta tolong ke jasa angkut aja,5,mama papa khae senengseneng hatihati jalan berat bawa belanja tolong jasa angkut 
2022-12-30 23:51:52+00:00,gladenkim,anak muda sekarang udah jarang banget yang mau buka usaha jasa kecil kecil an katanya hasilnya ga seberapa,6,anak muda jarang banget buka usaha jasa an hasil 
2022-12-30 23:46:53+00:00,StelitecID,jasa pembuatan jaringan komputer server windows pengadaan amp perakitan komputer kantor hotel motel wisma sekolah warne stelitechid,5,jasa buat jaring komputer server windows ada amp rakit komputer kantor hotel motel wisma sekolah warne stelitechid 
2022-12-30 23:46:53+00:00,StelitecID,usaha jasa itu harus meyakinkan pelanggan bukan malah mengecewakan,6,usaha jasa langgan kecewa 
2022-12-30 23:39:54+00:00,MurahDanAman,mau promosi tapi g punya followers trus sapa yg ngeliat promosi kamu bro sist dengan jasa kami semua jadi mudah,5,promosi followers promosi bro sist jasa mudah 
2022-12-30 23:34:40+00:00,donzou_kicau,hallo jasa marga mau tanya tol japex selatan  udah operasi blm ya yang dr jakarta ke padalarang,6,hallo jasa marga tol japex selatan operasi ya jakarta padalarang 
2022-12-30 23:34:03+00:00,ngopibareng_id,jasa kedua orang tua kita sungguh sangat besar sudah semestinya bagi kita untuk bisa berbakti dan membalas jasajasanya,5,jasa orang tua sungguh mesti bakti balas jasajasanya 
2022-12-30 23:34:03+00:00,ngopibareng_id,kecewa banget sama hasil jasa potongnya tidak sesuai ekspektasi,6,kecewa banget hasil jasa potong sesuai ekspektasi 
2022-12-30 23:31:21+00:00,PTJASAMARGA,kawan jm bisa mendapatkan informasi terkait lalu lintas dan korporasi melalui situs resmi jasa marga yang terlampir di atas atau menghubungi one call center  untuk bantuan atau informasi di lapangan,5,kawan jm informasi kait lintas korporasi situs resmi jasa marga lampir hubung one telepon center bantu informasi lapang 
2022-12-30 23:31:21+00:00,PTJASAMARGA,kesel banget sama jasa marga yang ga bener kerjanya Cuma makan uang nya aja,6,kesel banget jasa marga bener kerja makan uang nya 
2022-12-30 23:26:26+00:00,makemeronan,"butuh jasa ngerjain tugas bahasa inggris translate atau proofread bisa di aku oo testimoni dan qualifications ada di tautan ini for faster response wa aja yaps 
zonauang zonaba jokitugas",5,butuh jasa tugas bahasa inggris translate proofread oo testimoni qualifications taut faster response wa yaps zonauang zonaba jokitugas 
2022-12-30 23:26:06+00:00,MissArashier,kalau nak cerita tahun  apa yang i nak mmg bnyak tapi setiap kali doa i nak sangat dpat happy kn my husband dapat balas semua jasa baik diaireallydoloveyou kerana allah inshaallah semoga semua yg we planning together next year dipermudahkan amin,5,nak cerita i nak bnyak kali doa i nak senang my husband balas jasa diaireallydoloveyou rana allah inshaallah moga we planning together next mudah amin 
2022-12-30 23:25:57+00:00,makemeronan,"butuh jasa ngerjain tugas bahasa inggris translate atau proofread bisa di aku oo testimoni dan qualifications ada di tautan ini for faster response wa aja yaps 
zonauang zonaba jokitugas",5,butuh jasa tugas bahasa inggris translate proofread oo testimoni qualifications taut faster response wa yaps zonauang zonaba jokitugas 
2022-12-30 23:25:57+00:00,makemeronan,kukira usaha jasa Cuma modal niat dan bakat aja ternyata juga butuh kesabaran yang ekstra biar ga gulung tikar,6,kira usaha jasa modal niat bakat butuh sabar ekstra biar gulung tikar 
